TITLE = "Example : C3D20_cantilever_beam_matlab"
  1.9972E+01 -2.6111E+00  5.0000E+00
  2.0000E+01 -1.1000E-01  7.5000E+00
  1.9972E+01 -2.6089E+00  1.0002E+01
  1.7500E+01 -8.2108E-02  1.0000E+01
  1.7451E+01 -5.0843E+00  1.0004E+01
  1.7500E+01 -8.4250E-02  5.0000E+00
  1.7451E+01 -5.0864E+00  5.0000E+00
  2.0028E+01  2.3889E+00  5.0000E+00
  2.0056E+01  4.8879E+00  7.4979E+00
  2.0028E+01  2.3911E+00  9.9979E+00
  1.7549E+01  4.9157E+00  9.9957E+00
  1.7549E+01  4.9136E+00  5.0000E+00
  1.9944E+01 -5.1121E+00  2.4979E+00
  1.9972E+01 -2.6089E+00 -2.1424E-03
  2.0000E+01 -1.1000E-01  2.5000E+00
  1.7500E+01 -8.2108E-02 -1.9698E-14
  1.7451E+01 -5.0843E+00 -4.2847E-03
  2.0028E+01  2.3911E+00  2.1424E-03
  2.0056E+01  4.8879E+00  2.5021E+00
  1.7549E+01  4.9157E+00  4.2847E-03
  2.4930E+01 -5.1754E+00  7.5021E+00
  2.4965E+01 -2.6744E+00  5.0000E+00
  2.5000E+01 -1.7330E-01  7.5000E+00
  2.4965E+01 -2.6722E+00  1.0002E+01
  2.2500E+01 -1.3826E-01  1.0000E+01
  2.2437E+01 -5.1404E+00  1.0004E+01
  2.2500E+01 -1.4040E-01  5.0000E+00
  2.2437E+01 -5.1425E+00  5.0000E+00
  2.5035E+01  2.3256E+00  5.0000E+00
  2.5070E+01  4.8246E+00  7.4979E+00
  2.5035E+01  2.3278E+00  9.9979E+00
  2.2563E+01  4.8596E+00  9.9957E+00
  2.2563E+01  4.8575E+00  5.0000E+00
  2.4930E+01 -5.1754E+00  2.4979E+00
  2.4965E+01 -2.6722E+00 -2.1430E-03
  2.5000E+01 -1.7330E-01  2.5000E+00
  2.2500E+01 -1.3826E-01 -3.0166E-14
  2.2437E+01 -5.1404E+00 -4.2861E-03
  2.5035E+01  2.3278E+00  2.1430E-03
  2.5070E+01  4.8246E+00  2.5021E+00
  2.2563E+01  4.8596E+00  4.2861E-03
  2.9915E+01 -5.2530E+00  7.5021E+00
  2.9958E+01 -2.7520E+00  5.0000E+00
  3.0000E+01 -2.5088E-01  7.5000E+00
  2.9958E+01 -2.7498E+00  1.0002E+01
  2.7500E+01 -2.0870E-01  1.0000E+01
  2.7422E+01 -5.2108E+00  1.0004E+01
  2.7500E+01 -2.1084E-01  5.0000E+00
  2.7422E+01 -5.2130E+00  5.0000E+00
  3.0042E+01  2.2480E+00  5.0000E+00
  3.0085E+01  4.7470E+00  7.4979E+00
  3.0042E+01  2.2502E+00  9.9979E+00
  2.7578E+01  4.7892E+00  9.9957E+00
  2.7578E+01  4.7870E+00  5.0000E+00
  2.9915E+01 -5.2530E+00  2.4979E+00
  2.9958E+01 -2.7498E+00 -2.1425E-03
  3.0000E+01 -2.5088E-01  2.5000E+00
  2.7500E+01 -2.0870E-01 -4.1910E-14
  2.7422E+01 -5.2108E+00 -4.2857E-03
  3.0042E+01  2.2502E+00  2.1425E-03
  3.0085E+01  4.7470E+00  2.5021E+00
  2.7578E+01  4.7892E+00  4.2857E-03
  3.4901E+01 -5.3449E+00  7.5021E+00
  3.4950E+01 -2.8438E+00  5.0000E+00
  3.5000E+01 -3.4275E-01  7.5000E+00
  3.4950E+01 -2.8417E+00  1.0002E+01
  3.2500E+01 -2.9342E-01  1.0000E+01
  3.2408E+01 -5.2956E+00  1.0004E+01
  3.2500E+01 -2.9557E-01  5.0000E+00
  3.2408E+01 -5.2977E+00  5.0000E+00
  3.5050E+01  2.1562E+00  5.0000E+00
  3.5099E+01  4.6551E+00  7.4979E+00
  3.5050E+01  2.1583E+00  9.9979E+00
  3.2592E+01  4.7044E+00  9.9957E+00
  3.2592E+01  4.7023E+00  5.0000E+00
  3.4901E+01 -5.3449E+00  2.4979E+00
  3.4950E+01 -2.8417E+00 -2.1447E-03
  3.5000E+01 -3.4275E-01  2.5000E+00
  3.2500E+01 -2.9342E-01 -5.4335E-14
  3.2408E+01 -5.2956E+00 -4.2843E-03
  3.5050E+01  2.1583E+00  2.1447E-03
  3.5099E+01  4.6551E+00  2.5021E+00
  3.2592E+01  4.7044E+00  4.2843E-03
  3.9887E+01 -5.4511E+00  7.5021E+00
  3.9943E+01 -2.9500E+00  5.0000E+00
  4.0000E+01 -4.4891E-01  7.5000E+00
  3.9943E+01 -2.9478E+00  1.0002E+01
  3.7500E+01 -3.9244E-01  1.0000E+01
  3.7394E+01 -5.3946E+00  1.0004E+01
  3.7500E+01 -3.9458E-01  5.0000E+00
  3.7394E+01 -5.3967E+00  5.0000E+00
  4.0057E+01  2.0500E+00  5.0000E+00
  4.0113E+01  4.5489E+00  7.4979E+00
  4.0057E+01  2.0522E+00  9.9979E+00
  3.7606E+01  4.6054E+00  9.9957E+00
  3.7606E+01  4.6033E+00  5.0000E+00
  3.9887E+01 -5.4511E+00  2.4979E+00
  3.9943E+01 -2.9478E+00 -2.1301E-03
  4.0000E+01 -4.4891E-01  2.5000E+00
  3.7500E+01 -3.9244E-01 -6.7375E-14
  3.7394E+01 -5.3946E+00 -4.2939E-03
  4.0057E+01  2.0522E+00  2.1301E-03
  4.0113E+01  4.5489E+00  2.5021E+00
  3.7606E+01  4.6054E+00  4.2939E-03
  4.4872E+01 -5.5716E+00  7.5021E+00
  4.4936E+01 -3.0705E+00  5.0000E+00
  4.5000E+01 -5.6928E-01  7.5000E+00
  4.4936E+01 -3.0684E+00  1.0002E+01
  4.2500E+01 -5.0577E-01  1.0000E+01
  4.2380E+01 -5.5079E+00  1.0004E+01
  4.2500E+01 -5.0789E-01  5.0000E+00
  4.2380E+01 -5.5100E+00  5.0000E+00
  4.5064E+01  1.9295E+00  5.0000E+00
  4.5128E+01  4.4284E+00  7.4979E+00
  4.5064E+01  1.9316E+00  9.9979E+00
  4.2620E+01  4.4921E+00  9.9958E+00
  4.2620E+01  4.4900E+00  5.0000E+00
  4.4872E+01 -5.5716E+00  2.4979E+00
  4.4936E+01 -3.0684E+00 -2.1311E-03
  4.5000E+01 -5.6928E-01  2.5000E+00
  4.2500E+01 -5.0577E-01 -8.0497E-14
  4.2380E+01 -5.5079E+00 -4.2306E-03
  4.5064E+01  1.9316E+00  2.1311E-03
  4.5128E+01  4.4284E+00  2.5021E+00
  4.2620E+01  4.4921E+00  4.2306E-03
  4.9861E+01 -5.7041E+00  7.5022E+00
  4.9928E+01 -3.2042E+00  5.0000E+00
  5.0000E+01 -7.0405E-01  7.5000E+00
  4.9928E+01 -3.2022E+00  1.0003E+01
  4.7500E+01 -6.3272E-01  1.0000E+01
  4.7366E+01 -5.6358E+00  1.0004E+01
  4.7500E+01 -6.3492E-01  5.0000E+00
  4.7366E+01 -5.6377E+00  5.0000E+00
  5.0072E+01  1.7958E+00  5.0000E+00
  5.0139E+01  4.2959E+00  7.4978E+00
  5.0072E+01  1.7978E+00  9.9973E+00
  4.7634E+01  4.3642E+00  9.9961E+00
  4.7634E+01  4.3623E+00  5.0000E+00
  4.9861E+01 -5.7041E+00  2.4978E+00
  4.9928E+01 -3.2022E+00 -2.6566E-03
  5.0000E+01 -7.0405E-01  2.5000E+00
  4.7500E+01 -6.3272E-01 -9.3442E-14
  4.7366E+01 -5.6358E+00 -3.9447E-03
  5.0072E+01  1.7978E+00  2.6566E-03
  5.0139E+01  4.2959E+00  2.5022E+00
  4.7634E+01  4.3642E+00  3.9447E-03
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
     95     96     99     98     86     87     90     89    309    320    319    316    288    299    298    295    307    313    321    317
